,,,,,Group Mean and SE,,,,,,,Welch t-test,,,,,GLM Results - dfifference in log-abundance,,,
description,,Overall Mean,Overall SE,,Tumor Mean,Tumor SE,Tumor Ng,Non-Tumor Mean,Non-Tumor SE,Non-Tumor Ng,,t,df,p,fdr p-value,,Est,SE,p,fdr p-value
"E3.1.2.1, ACH1; acetyl-CoA hydrolase [EC:3.1.2.1]",,0.000222752,1.42512E-05,,6.54419E-05,1.43685E-09,65,0.000332699,9.20173E-08,93,,-0.874238988,94.86234892,0.19209802,0.40098675,,-1.626075935,2.05254281,0.429432498,0.977977109
"cmeR; TetR/AcrR family transcriptional regulator, cmeABC operon repressor",,0.000222418,6.93926E-06,,0.000346367,3.97949E-08,65,0.000135787,2.51125E-09,93,,1.023799502,72.1324366,0.154675635,0.386880433,,0.936411397,0.709978064,0.189125321,0.967048294
wcaB; putative colanic acid biosynthesis acetyltransferase WcaB [EC:2.3.1.-],,0.000222085,6.51562E-06,,0.000201549,6.80322E-09,65,0.000236437,1.61339E-08,93,,-0.230364213,148.0936196,0.40906334,0.477532267,,-0.159652109,0.752013462,0.832150499,0.999383253
K09700; uncharacterized protein,,0.000221775,7.34087E-06,,0.000284008,2.63401E-08,65,0.000178279,1.18285E-08,93,,0.541182536,117.8536728,0.294701643,0.439237252,,0.46565585,0.836503918,0.578551256,0.997675514
K14340; mannosyltransferase [EC:2.4.1.-],,0.000221476,7.15785E-06,,0.000364867,4.38454E-08,65,0.000121256,1.88636E-09,93,,1.139168654,69.53586577,0.129271007,0.386880433,,1.101630491,0.728631217,0.132577903,0.943005055
"cqsS; two-component system, CAI-1 autoinducer sensor kinase/phosphatase CqsS [EC:2.7.13.3 3.1.3.-]",,0.000221226,1.17451E-05,,0.000167425,6.90669E-09,65,0.000258829,5.9796E-08,93,,-0.353912605,112.3259714,0.362033916,0.460849774,,-0.435634789,1.355544868,0.748358324,0.999383253
acmB; methyl acetate hydrolase [EC:3.1.1.-],,0.000221134,1.4272E-05,,5.13979E-05,1.27796E-09,65,0.000339767,9.23129E-08,93,,-0.942610777,94.53883322,0.174141306,0.395600975,,-1.888663929,2.269647934,0.406602182,0.977977109
"cssS; two-component system, OmpR family, sensor histidine kinase CssS [EC:2.7.13.3]",,0.0002207,4.40496E-06,,0.000141996,3.18841E-09,65,0.000275708,7.2583E-09,93,,-1.308212656,149.1951254,0.096406548,0.386880433,,-0.663539573,0.548610133,0.228303628,0.977977109
ompG; outer membrane protein G,,0.000220235,6.45166E-06,,0.000184487,5.93322E-09,65,0.000245221,1.61659E-08,93,,-0.408550638,144.0342676,0.341738112,0.457657551,,-0.284581637,0.754440297,0.706530976,0.999383253
aepZ; 2-aminoethylphosphonate-pyruvate transaminase,,0.000220233,4.70017E-06,,0.000237686,5.84787E-09,65,0.000208035,7.27255E-09,93,,0.258864693,155.1938515,0.398041333,0.473953047,,0.133246373,0.547339888,0.807981632,0.999383253
"ERCC4, XPF; DNA excision repair protein ERCC-4 [EC:3.1.-.-]",,0.000219859,8.07462E-06,,0.000185651,1.49691E-08,65,0.000243768,2.25735E-08,93,,-0.299943507,155.9142679,0.382309882,0.469501328,,-0.272347487,0.958087551,0.776586888,0.999383253
"xyoA, aldO; alditol oxidase [EC:1.1.3.41]",,0.000219638,6.99132E-06,,0.000319458,3.8143E-08,65,0.000149872,3.71632E-09,93,,0.828882393,76.57307146,0.204873636,0.407078484,,0.756843753,0.73813291,0.306785905,0.977977109
nifB; nitrogen fixation protein NifB,,0.000219479,4.84549E-06,,0.000171817,3.23029E-09,65,0.000252792,9.15529E-09,93,,-0.727599253,142.8165865,0.234025037,0.419294678,,-0.386137151,0.573207235,0.501535044,0.981594658
"ebgR; LacI family transcriptional regulator, ebg operon repressor",,0.000218651,6.54468E-06,,0.000216875,7.30518E-09,65,0.000219892,1.60691E-08,93,,-0.019732759,150.0760982,0.492141384,0.498531888,,-0.01381476,0.766779511,0.985648633,0.999383253
CTDSPL2; CTD small phosphatase-like protein 2 [EC:3.1.3.-],,0.000218016,8.07529E-06,,0.000185651,1.49691E-08,65,0.000240637,2.25801E-08,93,,-0.283759207,155.9132274,0.38848569,0.47134546,,-0.259419928,0.964728603,0.788358427,0.999383253
"dotB, traJ; defect in organelle trafficking protein DotB",,0.000218016,8.07529E-06,,0.000185651,1.49691E-08,65,0.000240637,2.25801E-08,93,,-0.283759207,155.9132274,0.38848569,0.47134546,,-0.259419928,0.964728603,0.788358427,0.999383253
"dotC, traI; defect in organelle trafficking protein DotC",,0.000218016,8.07529E-06,,0.000185651,1.49691E-08,65,0.000240637,2.25801E-08,93,,-0.283759207,155.9132274,0.38848569,0.47134546,,-0.259419928,0.964728603,0.788358427,0.999383253
"icmJ, dotN; intracellular multiplication protein IcmJ",,0.000218016,8.07529E-06,,0.000185651,1.49691E-08,65,0.000240637,2.25801E-08,93,,-0.283759207,155.9132274,0.38848569,0.47134546,,-0.259419928,0.964728603,0.788358427,0.999383253
"icmL, traM, dotI; intracellular multiplication protein IcmL",,0.000218016,8.07529E-06,,0.000185651,1.49691E-08,65,0.000240637,2.25801E-08,93,,-0.283759207,155.9132274,0.38848569,0.47134546,,-0.259419928,0.964728603,0.788358427,0.999383253
"icmO, trbC, dotL; intracellular multiplication protein IcmO",,0.000218016,8.07529E-06,,0.000185651,1.49691E-08,65,0.000240637,2.25801E-08,93,,-0.283759207,155.9132274,0.38848569,0.47134546,,-0.259419928,0.964728603,0.788358427,0.999383253
PARP; poly [ADP-ribose] polymerase [EC:2.4.2.30],,0.000218016,8.07529E-06,,0.000185651,1.49691E-08,65,0.000240637,2.25801E-08,93,,-0.283759207,155.9132274,0.38848569,0.47134546,,-0.259419928,0.964728603,0.788358427,0.999383253
E3.4.11.10; bacterial leucyl aminopeptidase [EC:3.4.11.10],,0.000217927,8.01328E-06,,0.000112048,5.0723E-09,65,0.000291929,2.68037E-08,93,,-1.007516797,123.744318,0.157826268,0.386880433,,-0.957581018,1.042602751,0.35979993,0.977977109
dhbE; glycerol dehydratase small subunit [EC:4.2.1.30],,0.000217673,1.38588E-05,,0.000469096,1.77228E-07,65,4.19477E-05,9.96E-10,93,,1.011802583,64.72003197,0.157700143,0.386880433,,2.414382872,1.813649454,0.185055819,0.966735451
csgA; major curlin subunit,,0.000216968,6.45085E-06,,0.000176544,5.91395E-09,65,0.000245221,1.61659E-08,93,,-0.46218399,143.934611,0.322323623,0.451305665,,-0.32859077,0.76852853,0.669562319,0.999383253
csgC; curli production protein,,0.000216968,6.45085E-06,,0.000176544,5.91395E-09,65,0.000245221,1.61659E-08,93,,-0.46218399,143.934611,0.322323623,0.451305665,,-0.32859077,0.76852853,0.669562319,0.999383253
gspO; general secretion pathway protein O [EC:3.4.23.43 2.1.1.-],,0.000216369,6.72333E-06,,0.000205153,8.33719E-09,65,0.000224209,1.66515E-08,93,,-0.120547121,152.3046602,0.452104318,0.488288851,,-0.088822048,0.796273471,0.91132586,0.999383253
"torR; two-component system, OmpR family, torCAD operon response regulator TorR",,0.000215131,6.34619E-06,,0.000163572,3.86677E-09,65,0.000251166,1.65345E-08,93,,-0.613260432,129.8532105,0.270388416,0.431234356,,-0.42885906,0.761862656,0.574305214,0.994884231
"iolR; DeoR family transcriptional regulator, myo-inositol catabolism operon repressor",,0.000214732,1.33631E-05,,0.000445913,1.64299E-07,65,5.31532E-05,1.22706E-09,93,,0.9653717,64.95701411,0.16896955,0.39188377,,2.126945542,1.620626864,0.191305639,0.970305553
TRP1; anthranilate synthase / indole-3-glycerol phosphate synthase / phosphoribosylanthranilate isomerase [EC:4.1.3.27 4.1.1.48 5.3.1.24],,0.000213785,9.60612E-06,,2.7376E-05,2.45E-10,65,0.000344071,4.17029E-08,93,,-1.546267202,93.080517,0.062716691,0.386880433,,-2.531179719,2.020337469,0.212135044,0.977977109
E1.1.1.65; pyridoxine 4-dehydrogenase [EC:1.1.1.65],,0.000213539,8.1681E-06,,7.49443E-05,8.01E-10,65,0.000310406,2.9925E-08,93,,-1.343283854,96.89023944,0.091158984,0.386880433,,-1.421134447,1.156265707,0.220895313,0.977977109
raxST; sulfotransferase,,0.000213262,7.48201E-06,,0.00018373,1.06558E-08,65,0.000233902,2.04514E-08,93,,-0.284463971,153.0993913,0.388219617,0.47134546,,-0.241432898,0.906976487,0.790440291,0.999383253
araL; arabinose operon protein AraL,,0.000213048,9.6066E-06,,2.55853E-05,2.43E-10,65,0.000344071,4.17029E-08,93,,-1.555043308,93.07270701,0.061664867,0.386880433,,-2.598829548,2.089376398,0.215427853,0.977977109
PHKA_B; phosphorylase kinase alpha/beta subunit,,0.000213048,9.6066E-06,,2.55853E-05,2.43E-10,65,0.000344071,4.17029E-08,93,,-1.555043308,93.07270701,0.061664867,0.386880433,,-2.598829548,2.089376398,0.215427853,0.977977109
"E4.6.1.2; guanylate cyclase, other [EC:4.6.1.2]",,0.000212596,8.17414E-06,,7.18455E-05,7.40E-10,65,0.00031097,2.99921E-08,93,,-1.36405307,96.50942775,0.087861818,0.386880433,,-1.465180466,1.176394755,0.21482147,0.977977109
hbaA; 4-hydroxybenzoate-CoA ligase [EC:6.2.1.27 6.2.1.25],,0.000210886,8.16814E-06,,7.49443E-05,8.01E-10,65,0.000305899,2.99346E-08,93,,-1.317368454,96.88867389,0.095411015,0.386880433,,-1.406510394,1.165735132,0.229434418,0.977977109
hyg; hygromycin-B 7''-O-kinase [EC:2.7.1.119],,0.000210886,8.16814E-06,,7.49443E-05,8.01E-10,65,0.000305899,2.99346E-08,93,,-1.317368454,96.88867389,0.095411015,0.386880433,,-1.406510394,1.165735132,0.229434418,0.977977109
mdlA; mandelate racemase [EC:5.1.2.2],,0.000210886,8.16814E-06,,7.49443E-05,8.01E-10,65,0.000305899,2.99346E-08,93,,-1.317368454,96.88867389,0.095411015,0.386880433,,-1.406510394,1.165735132,0.229434418,0.977977109
"waaO, rfaI; UDP-glucose:(glucosyl)LPS alpha-1,3-glucosyltransferase [EC:2.4.1.-]",,0.000210789,9.98108E-06,,0.000275694,6.3875E-08,65,0.000165425,1.45241E-08,93,,0.393820576,93.0666405,0.347307183,0.458664316,,0.510773305,1.152422913,0.658222896,0.999383253
"lysJ, argD; LysW-gamma-L-lysine/LysW-L-ornithine aminotransferase [EC:2.6.1.-]",,0.000209082,8.72602E-06,,0.000137762,8.54406E-09,65,0.000258929,3.06601E-08,93,,-0.611957973,135.3144161,0.270796226,0.431234356,,-0.631031044,1.117275653,0.573024868,0.994884231
"lysY, argC; LysW-gamma-L-alpha-aminoadipyl-6-phosphate/LysW-L-glutamyl-5-phosphate reductase [EC:1.2.1.-]",,0.000209082,8.72602E-06,,0.000137762,8.54406E-09,65,0.000258929,3.06601E-08,93,,-0.611957973,135.3144161,0.270796226,0.431234356,,-0.631031044,1.117275653,0.573024868,0.994884231
"lysZ, argB; LysW-gamma-L-alpha-aminoadipate/LysW-L-glutamate kinase [EC:2.7.2.-]",,0.000209082,8.72602E-06,,0.000137762,8.54406E-09,65,0.000258929,3.06601E-08,93,,-0.611957973,135.3144161,0.270796226,0.431234356,,-0.631031044,1.117275653,0.573024868,0.994884231
"tetR; TetR/AcrR family transcriptional regulator, tetracycline repressor protein",,0.000208636,6.46593E-06,,0.000172408,6.68807E-09,65,0.000233957,1.58829E-08,93,,-0.409676405,148.0552651,0.341317731,0.457563463,,-0.305269804,0.802016164,0.703997105,0.999383253
ynfH; Tat-targeted selenate reductase subunit YnfH,,0.000208353,6.4559E-06,,0.000106198,1.60993E-09,65,0.000279752,1.81748E-08,93,,-1.233869294,107.8047145,0.109967413,0.386880433,,-0.968597497,0.852743958,0.257757283,0.977977109
fadD9; fatty acid CoA ligase FadD9,,0.000207595,6.05637E-06,,1.77593E-05,1.10E-10,65,0.000340276,1.62836E-08,93,,-2.518914238,93.2419843,0.006737247,0.295477086,,-2.952849641,1.58271284,0.063962662,0.840365052
GalDH; L-galactose dehydrogenase [EC:1.1.1.316],,0.000206587,8.16627E-06,,7.18455E-05,7.40E-10,65,0.000300761,2.99546E-08,93,,-1.306612193,96.51502948,0.097224702,0.386880433,,-1.431798749,1.197329336,0.233578587,0.977977109
HDHD1; pseudouridine 5'-phosphatase [EC:3.1.3.96],,0.000206198,7.47235E-06,,0.00018373,1.06558E-08,65,0.000221901,2.039E-08,93,,-0.216635656,153.1560814,0.414390294,0.477532267,,-0.188763059,0.933087839,0.839946297,0.999383253
hsiF3; type VI secretion system lysozyme-related protein,,0.000206198,7.47235E-06,,0.00018373,1.06558E-08,65,0.000221901,2.039E-08,93,,-0.216635656,153.1560814,0.414390294,0.477532267,,-0.188763059,0.933087839,0.839946297,0.999383253
lip3; type VI secretion system protein,,0.000206198,7.47235E-06,,0.00018373,1.06558E-08,65,0.000221901,2.039E-08,93,,-0.216635656,153.1560814,0.414390294,0.477532267,,-0.188763059,0.933087839,0.839946297,0.999383253
iucB; acetyl CoA:N6-hydroxylysine acetyl transferase [EC:2.3.1.102],,0.000205798,5.04723E-06,,0.000293521,1.60877E-08,65,0.000144486,3.74814E-09,93,,1.058192139,93.75538869,0.146343337,0.386880433,,0.708769975,0.604843463,0.243054359,0.977977109
motC; chemotaxis protein MotC,,0.000205784,6.8756E-06,,3.82004E-05,5.51E-10,65,0.000322912,2.10249E-08,93,,-1.938297921,96.78945411,0.027750245,0.352885288,,-2.134533423,1.313244643,0.106098262,0.91173699
mcbA; MqsR-controlled colanic acid and biofilm protein A,,0.000205561,6.40129E-06,,0.000179076,5.94507E-09,65,0.000224073,1.5871E-08,93,,-0.304644223,144.6554984,0.380537491,0.46903135,,-0.224160758,0.799187674,0.779476474,0.999383253
hblC; hemolysin BL lytic component L2,,0.00020468,1.10904E-05,,2.09447E-05,2.42E-10,65,0.000333097,5.57897E-08,93,,-1.31870914,92.79757347,0.095255799,0.386880433,,-2.766547339,2.698206373,0.306795584,0.977977109
hblD; hemolysin BL lytic component L1,,0.00020468,1.10904E-05,,2.09447E-05,2.42E-10,65,0.000333097,5.57897E-08,93,,-1.31870914,92.79757347,0.095255799,0.386880433,,-2.766547339,2.698206373,0.306795584,0.977977109
dhaB; glycerol dehydratase large subunit [EC:4.2.1.30],,0.000204257,1.3784E-05,,0.000435782,1.75537E-07,65,4.24381E-05,9.96E-10,93,,0.936178938,64.72682026,0.176330472,0.395969742,,2.329094563,1.863386943,0.213198681,0.977977109
dhbC; glycerol dehydratase medium subunit [EC:4.2.1.30],,0.000204257,1.3784E-05,,0.000435782,1.75537E-07,65,4.24381E-05,9.96E-10,93,,0.936178938,64.72682026,0.176330472,0.395969742,,2.329094563,1.863386943,0.213198681,0.977977109
"gumH, aceA; alpha-1,3-mannosyltransferase [EC:2.4.1.252]",,0.000203616,5.70254E-06,,0.000190318,1.34663E-08,65,0.00021291,8.34663E-09,93,,-0.152964246,132.5101142,0.439329577,0.483795499,,-0.112171105,0.728156941,0.877771013,0.999383253
wcaD; putative colanic acid polymerase,,0.00020351,6.39444E-06,,0.000156399,5.28156E-09,65,0.000236437,1.61339E-08,93,,-0.546935652,140.4561138,0.292645422,0.438696052,,-0.413274226,0.817241022,0.61378498,0.999383253
wcaE; putative colanic acid biosynthesis glycosyltransferase [EC:2.4.-.-],,0.00020351,6.39444E-06,,0.000156399,5.28156E-09,65,0.000236437,1.61339E-08,93,,-0.546935652,140.4561138,0.292645422,0.438696052,,-0.413274226,0.817241022,0.61378498,0.999383253
"nanT; MFS transporter, SHS family, sialic acid transporter",,0.000203466,6.45286E-06,,7.14383E-05,1.0304E-09,65,0.000295744,1.83483E-08,93,,-1.611304753,102.1600664,0.055099364,0.386880433,,-1.420659237,0.97638412,0.14767276,0.955518016
"mngR, farR; GntR family transcriptional regulator, mannosyl-D-glycerate transport/metabolism system repressor",,0.000202821,6.34295E-06,,0.000211606,7.29544E-09,65,0.000196681,1.48819E-08,93,,0.100219697,151.8518211,0.460151051,0.489524067,,0.073141909,0.803558477,0.927591477,0.999383253
cofF; gamma-F420-2:alpha-L-glutamate ligase [EC:6.3.2.32],,0.000202522,8.9104E-06,,0.000118909,8.8752E-09,65,0.000260961,3.19641E-08,93,,-0.702926964,135.1990646,0.241654944,0.421878858,,-0.786015939,1.218767349,0.519921815,0.988441778
acdA; acetate---CoA ligase (ADP-forming) subunit alpha [EC:6.2.1.13],,0.000201486,1.15468E-05,,1.89079E-05,1.23E-10,65,0.000329094,6.05857E-08,93,,-1.258915388,92.37363359,0.10561654,0.386880433,,-2.856766161,2.948278621,0.334064665,0.977977109
"tetP_A, tet40; MFS transporter, DHA3 family, tetracycline resistance protein",,0.000201268,1.229E-05,,0.000354898,1.25765E-07,65,9.38921E-05,7.73758E-09,93,,0.714338384,71.9279092,0.238664925,0.421154213,,1.329682622,1.485064601,0.371968678,0.977977109
K07494; putative transposase,,0.000200964,4.02088E-06,,0.000262301,1.34047E-08,65,0.000158094,8.40E-10,93,,0.87311679,72.07528603,0.192749542,0.401289911,,0.506305425,0.457745056,0.270392084,0.977977109
cotM; spore coat protein M,,0.000200482,7.35915E-06,,3.30341E-05,4.85E-10,65,0.000317515,2.42107E-08,93,,-1.810266927,95.66711919,0.036696901,0.371177091,,-2.262984857,1.511359889,0.136331393,0.949695316
K16901; anthranilate 3-monooxygenase (FAD) / 4-hydroxyphenylacetate 3-monooxygenase [EC:1.14.14.8 1.14.14.9],,0.000200144,7.59378E-06,,0.000180597,2.56149E-08,65,0.000213806,1.39564E-08,93,,-0.166943493,126.5966687,0.433840436,0.481849959,,-0.168802453,0.998723882,0.86600133,0.999383253
"torS; two-component system, OmpR family, sensor histidine kinase TorS [EC:2.7.13.3]",,0.000200072,6.32109E-06,,0.000161647,3.87279E-09,65,0.000226928,1.64011E-08,93,,-0.458479611,130.1461431,0.323686294,0.451812109,,-0.33921967,0.810045207,0.675962894,0.999383253
"ramA; AraC family of transcriptional regulator, multidrug resistance transcriptional activator",,0.000199637,5.86575E-06,,0.000286587,2.47311E-08,65,0.000138865,3.6392E-09,93,,0.877030729,82.97130872,0.191501143,0.400321361,,0.724542544,0.700124914,0.302328349,0.977977109
"lysK, argE; LysW-gamma-L-lysine/LysW-L-ornithine carboxypeptidase",,0.000199456,8.68508E-06,,0.000114363,7.81541E-09,65,0.000258929,3.06601E-08,93,,-0.73701341,132.5040197,0.231208598,0.418381036,,-0.817177472,1.209976852,0.500442973,0.981594658
"hpgT, nocG; (S)-3,5-dihydroxyphenylglycine transaminase [EC:2.6.1.103]",,0.000198352,7.42535E-06,,0.000178482,1.06625E-08,65,0.000212241,2.00674E-08,93,,-0.19257766,153.4600251,0.423772179,0.478407501,,-0.173233799,0.963194604,0.857501089,0.999383253
phlD; phloroglucinol synthase [EC:2.3.1.253],,0.000198352,7.42535E-06,,0.000178482,1.06625E-08,65,0.000212241,2.00674E-08,93,,-0.19257766,153.4600251,0.423772179,0.478407501,,-0.173233799,0.963194604,0.857501089,0.999383253
ydjG; methylglyoxal reductase [EC:1.1.1.-],,0.00019748,6.45795E-06,,0.000109646,2.26337E-09,65,0.000258869,1.79043E-08,93,,-1.050767359,114.109238,0.147792837,0.386880433,,-0.859063553,0.888733193,0.335232268,0.977977109
flu; antigen 43,,0.000196523,1.12982E-05,,4.02887E-05,5.98E-10,65,0.00030572,5.78679E-08,93,,-1.097743155,93.89623841,0.137561875,0.386880433,,-2.026596836,2.119915985,0.340561543,0.977977109
vanJ; vancomycin resistance protein VanJ,,0.000195728,9.67719E-06,,0.000166099,2.75888E-08,65,0.000216437,2.94732E-08,93,,-0.210730294,152.6171922,0.416689417,0.477532267,,-0.264718382,1.30119401,0.839054184,0.999383253
acfC; accessory colonization factor AcfC,,0.000194713,8.54121E-06,,0.000111724,1.81382E-09,65,0.000252716,3.24473E-08,93,,-0.761720785,102.1144719,0.223991179,0.416973059,,-0.81623848,1.16070392,0.482962404,0.97968701
blaOXA-213; beta-lactamase class D OXA-213 [EC:3.5.2.6],,0.000194713,8.54121E-06,,0.000111724,1.81382E-09,65,0.000252716,3.24473E-08,93,,-0.761720785,102.1144719,0.223991179,0.416973059,,-0.81623848,1.16070392,0.482962404,0.97968701
blaOXA-51; beta-lactamase class D OXA-51 [EC:3.5.2.6],,0.000194713,8.54121E-06,,0.000111724,1.81382E-09,65,0.000252716,3.24473E-08,93,,-0.761720785,102.1144719,0.223991179,0.416973059,,-0.81623848,1.16070392,0.482962404,0.97968701
"PAT, AAT; bifunctional aspartate aminotransferase and glutamate/aspartate-prephenate aminotransferase [EC:2.6.1.1 2.6.1.78 2.6.1.79]",,0.000194713,8.54121E-06,,0.000111724,1.81382E-09,65,0.000252716,3.24473E-08,93,,-0.761720785,102.1144719,0.223991179,0.416973059,,-0.81623848,1.16070392,0.482962404,0.97968701
galD; 4-oxalomesaconate tautomerase [EC:5.3.2.8],,0.000194627,4.6106E-06,,4.49978E-05,4.64E-10,65,0.000299206,9.223E-09,93,,-2.582782476,101.1280116,0.005615859,0.294296723,,-1.894518954,0.861812211,0.029400996,0.840365052
wcaC; putative colanic acid biosynthesis glycosyltransferase [EC:2.4.-.-],,0.000194006,6.34919E-06,,0.000150988,5.28866E-09,65,0.000224073,1.5871E-08,93,,-0.502426475,141.0199222,0.308075613,0.444501699,,-0.394771021,0.849845606,0.642922259,0.999383253
wcaM; colanic acid biosynthesis protein WcaM,,0.000194006,6.34919E-06,,0.000150988,5.28866E-09,65,0.000224073,1.5871E-08,93,,-0.502426475,141.0199222,0.308075613,0.444501699,,-0.394771021,0.849845606,0.642922259,0.999383253
wzxC; lipopolysaccharide exporter,,0.000194006,6.34919E-06,,0.000150988,5.28866E-09,65,0.000224073,1.5871E-08,93,,-0.502426475,141.0199222,0.308075613,0.444501699,,-0.394771021,0.849845606,0.642922259,0.999383253
E2.1.3.1-5S; methylmalonyl-CoA carboxyltransferase 5S subunit [EC:2.1.3.1],,0.000192931,4.92803E-06,,0.000224088,1.38919E-08,65,0.000171154,4.35783E-09,93,,0.391836304,103.3742576,0.347992888,0.458947698,,0.269474356,0.633214416,0.671010828,0.999383253
"mcbR; GntR family transcriptional regulator, colanic acid and biofilm gene transcriptional regulator",,0.000192708,6.25951E-06,,0.000180421,5.83274E-09,65,0.000201295,1.51105E-08,93,,-0.144238509,145.5566891,0.442755823,0.485003786,,-0.109477624,0.830995593,0.895357549,0.999383253
"DAO, aao; D-amino-acid oxidase [EC:1.4.3.3]",,0.00019083,5.87737E-06,,0.000177625,1.4462E-08,65,0.00020006,8.78991E-09,93,,-0.147125755,131.6166101,0.441628946,0.484867953,,-0.118940667,0.801858597,0.882272936,0.999383253
RAD52; DNA repair and recombination protein RAD52,,0.000190705,7.54991E-06,,0.000168002,2.36534E-08,65,0.000206572,1.4604E-08,93,,-0.197197419,132.3336037,0.421987804,0.47764984,,-0.206677619,1.046970057,0.843767225,0.999383253
yihQ; sulfoquinovosidase [EC:3.2.1.199],,0.00019057,6.43649E-06,,4.14947E-05,4.19E-10,65,0.000294762,1.84869E-08,93,,-1.841950139,96.14889188,0.034282412,0.36794056,,-1.960603813,1.229010656,0.112675784,0.918330042
mshK; MSHA biogenesis protein MshK,,0.000188626,6.9054E-06,,0.000269451,2.60833E-08,65,0.000132135,9.0772E-09,93,,0.732310463,107.2594244,0.232788149,0.419042172,,0.712565028,0.937645697,0.448430673,0.977977109
"vexE; membrane fusion protein, multidrug efflux system",,0.000188084,7.16387E-06,,0.00019478,3.23462E-08,65,0.000183404,7.7816E-09,93,,0.056789115,94.68511805,0.477416427,0.493959641,,0.060179013,0.964177072,0.950312329,0.999383253
vexF; multidrug efflux pump,,0.000188084,7.16387E-06,,0.00019478,3.23462E-08,65,0.000183404,7.7816E-09,93,,0.056789115,94.68511805,0.477416427,0.493959641,,0.060179013,0.964177072,0.950312329,0.999383253
"gfrR; sigma-54 dependent transcriptional regulator, gfr operon transcriptional activator",,0.000187029,5.08284E-06,,8.22781E-05,1.48075E-09,65,0.000260242,1.09731E-08,93,,-1.594702246,115.4820461,0.056756039,0.386880433,,-1.151505158,0.798455456,0.151260242,0.955518016
caiB; L-carnitine CoA-transferase [EC:2.8.3.21],,0.00018469,5.93503E-06,,0.000154687,2.57574E-09,65,0.00020566,1.48718E-08,93,,-0.385898762,121.3933683,0.350123555,0.459855003,,-0.28482003,0.818036097,0.728177869,0.999383253
"oraE; D-ornithine 4,5-aminomutase subunit beta [EC:5.4.3.5]",,0.000184228,3.71109E-06,,0.000294375,9.28582E-09,65,0.000107244,1.63735E-09,93,,1.790484836,86.68492917,0.038433567,0.375849622,,1.009745054,0.505977659,0.047714831,0.840365052
"oraS; D-ornithine 4,5-aminomutase subunit alpha [EC:5.4.3.5]",,0.000184228,3.71109E-06,,0.000294375,9.28582E-09,65,0.000107244,1.63735E-09,93,,1.790484836,86.68492917,0.038433567,0.375849622,,1.009745054,0.505977659,0.047714831,0.840365052
csm5; CRISPR-associated protein Csm5,,0.000184171,5.07374E-06,,0.000198713,7.31155E-09,65,0.000174008,8.23465E-09,93,,0.198138156,153.7087495,0.42159939,0.477592592,,0.13275888,0.705643306,0.851012361,0.999383253
"waaR, waaT, rfaJ; UDP-glucose/galactose:(glucosyl)LPS alpha-1,2-glucosyl/galactosyltransferase [EC:2.4.1.-]",,0.000183803,8.52593E-06,,0.000219897,3.86671E-08,65,0.000158575,1.44816E-08,93,,0.265993203,110.1658868,0.395370806,0.473288758,,0.326931393,1.155888462,0.777674508,0.999383253
agd31B; oligosaccharide 4-alpha-D-glucosyltransferase [EC:2.4.1.161],,0.000183317,1.15542E-05,,8.68613E-05,2.80665E-09,65,0.000250733,5.96685E-08,93,,-0.655616757,100.5386669,0.256784107,0.426214433,,-1.060075727,1.749214071,0.545375803,0.990441817
entB; probable enterotoxin B,,0.000180925,1.32797E-05,,0.00040526,1.64023E-07,65,2.4131E-05,3.85E-10,93,,0.939965823,64.30021661,0.17537645,0.395600975,,2.821033598,2.375219152,0.236759184,0.977977109
frlC; fructoselysine 3-epimerase [EC:5.1.3.41],,0.000180019,6.09519E-06,,0.000105454,1.7577E-09,65,0.000232134,1.6092E-08,93,,-0.948178964,111.2870083,0.172546398,0.393693015,,-0.789035211,0.903400703,0.383784525,0.977977109
ASPH; aspartate beta-hydroxylase [EC:1.14.11.16],,0.000178579,1.07828E-05,,5.2004E-05,1.33238E-09,65,0.000267046,5.24061E-08,93,,-0.927640841,96.64771776,0.177952386,0.39699426,,-1.63609862,1.961403806,0.405473772,0.977977109
"rtxB, fitA; ATP-binding cassette, subfamily B, bacterial RtxB",,0.000177418,9.4111E-06,,0.000186663,2.74537E-08,65,0.000170956,2.72224E-08,93,,0.067174269,150.7428028,0.473265992,0.493368859,,0.087900445,1.356126802,0.948402472,0.999383253
"rtxD, fitB; membrane fusion protein, RTX toxin transport system",,0.000177418,9.4111E-06,,0.000186663,2.74537E-08,65,0.000170956,2.72224E-08,93,,0.067174269,150.7428028,0.473265992,0.493368859,,0.087900445,1.356126802,0.948402472,0.999383253
"rtxE, fitC; ATP-binding cassette, subfamily B, bacterial RtxE",,0.000177418,9.4111E-06,,0.000186663,2.74537E-08,65,0.000170956,2.72224E-08,93,,0.067174269,150.7428028,0.473265992,0.493368859,,0.087900445,1.356126802,0.948402472,0.999383253
adh1; NAD+-dependent secondary alcohol dehydrogenase Adh1 [EC:1.1.1.-],,0.000177263,5.06127E-06,,0.000249899,1.71186E-08,65,0.000126497,3.34309E-09,93,,0.862682712,89.07468089,0.195314341,0.401918268,,0.680839128,0.692950554,0.327364113,0.977977109
"cmr; MFS transporter, DHA3 family, multidrug efflux protein",,0.000175089,6.9802E-06,,0.000195235,3.56876E-08,65,0.000161009,4.96237E-09,93,,0.169757893,81.93385105,0.432809495,0.481506849,,0.192745592,0.977619197,0.843960423,0.999383253
